  0.23852363       0.22242001E-008  0.74647327E-009 -0.73234096E-010  0.33233551E-001
  0.47704726       0.26591915E-008  0.51911491E-009 -0.27731560E-009  0.10547967     
  0.71557090       0.25502931E-008  0.58934161E-009 -0.49168696E-009  0.10547967     
  0.95409453       0.17302212E-008  0.78815681E-009  0.66856873E-011  0.98977588E-001
