  0.23852363      -0.21754682E-008 -0.14048261E-008 -0.24198266E-010 -0.33233551E-001
  0.47704726      -0.11642167E-008 -0.48902388E-009  0.54261238E-009 -0.10547967     
  0.71557090      -0.37976209E-008 -0.58488257E-009  0.50484176E-009 -0.10547967     
  0.95409453      -0.19827901E-008 -0.39549907E-009 -0.35177772E-009 -0.98977588E-001
