  0.23852363       0.37242942E-009  0.53733603E-008  0.18232369E-008 -0.56309730E-001
  0.47704726       0.50889499E-010  0.35264163E-008 -0.11794317E-008 -0.45047786E-001
  0.71557090       0.36061619E-009 -0.33550642E-009 -0.19250552E-008 -0.45047786E-001
  0.95409453       0.34402690E-009 -0.30698909E-008  0.25930135E-008 -0.33785841E-001
