   0.0000000       0.43012893       0.43012893     
  0.23852363       0.43012893       0.43012892     
  0.47704726       0.43012892       0.43012892     
  0.71557090       0.43012892       0.43012892     
  0.95409453       0.43012893       0.43012893     
   1.1926182       0.43012893       0.43012893     
