  0.23852363       0.22633461E-009  0.15440396E-008  0.13721842E-008 -0.56309730E-001
  0.47704726      -0.34095366E-011  0.15091908E-008 -0.15445243E-008 -0.45047786E-001
  0.71557090       0.26856315E-009  0.19304814E-008 -0.17341392E-008 -0.45047786E-001
  0.95409453       0.17881832E-009  0.13422950E-008  0.16011058E-008 -0.33785841E-001
