   0.0000000       0.85208578E-009  0.12826990E-008 -0.12504392E-008 -0.12335811E-016
  0.23852363       0.76379839E-009 -0.29309010E-009 -0.67502722E-009   0.0000000     
  0.47704726       0.17348277E-009 -0.91592691E-009  0.16311076E-009  0.24671623E-016
  0.71557090      -0.52264706E-011 -0.10116321E-008  0.50213085E-009   0.0000000     
  0.95409453      -0.92816139E-010 -0.14265421E-008  0.18080114E-009   0.0000000     
   1.1926182      -0.12480452E-008 -0.54970406E-009  0.14012227E-009   0.0000000     
