 -0.11750095E-016  0.23852363       0.23064440E-009  0.13726086E-009 -0.11136571E-009  0.23997370     
  0.29213059       0.23852363       0.66999482E-009  0.23261226E-009 -0.10051902E-009  0.27752210     
  0.58426117       0.23852363       0.20436258E-009 -0.40379357E-009 -0.15681799E-009  0.22145519     
 -0.11750095E-016  0.47704726       0.61807098E-009  0.12322831E-009 -0.13266675E-009  0.22158303     
  0.29213059       0.47704726       0.93780196E-009  0.24986196E-009 -0.18471888E-009  0.25925926     
  0.58426117       0.47704726       0.57304485E-009  0.15263027E-010 -0.12127647E-009  0.22158303     
 -0.11750095E-016  0.71557090       0.52031443E-009 -0.65129745E-010 -0.13893552E-009  0.22158303     
  0.29213059       0.71557090       0.85137174E-009  0.21717061E-009 -0.22280182E-009  0.25925926     
  0.58426117       0.71557090       0.57023376E-009  0.16005561E-009 -0.76090556E-010  0.22158303     
 -0.11750095E-016  0.95409453       0.14013161E-009 -0.27743171E-009 -0.83200232E-010  0.18467383     
  0.29213059       0.95409453       0.40499281E-009  0.20077822E-009 -0.12125677E-009  0.20370370     
  0.58426117       0.95409453       0.14590841E-009  0.16376697E-009 -0.16882785E-009  0.16615531     
