 -0.11750095E-016  0.23852363      -0.30859658E-011 -0.52009779E-009 -0.45254067E-009  0.22680463E-001
  0.29213059       0.23852363      -0.10044321E-009 -0.53957384E-009 -0.62247454E-009  0.49720045E-009
  0.58426117       0.23852363      -0.12280543E-009 -0.48436801E-009 -0.29716901E-009  0.33629266E-001
 -0.11750095E-016  0.47704726       0.11970576E-010 -0.46472050E-009  0.44544537E-009  0.22523893E-001
  0.29213059       0.47704726      -0.56452370E-010 -0.56845922E-009  0.71502613E-009  0.48348502E-009
  0.58426117       0.47704726       0.47891330E-010 -0.47601108E-009  0.38405275E-009  0.22523893E-001
 -0.11750095E-016  0.71557090      -0.31202524E-010 -0.56232434E-009  0.49269090E-009  0.22523893E-001
  0.29213059       0.71557090      -0.20607909E-009 -0.80213256E-009  0.85955848E-009  0.40027578E-009
  0.58426117       0.71557090      -0.31281537E-010 -0.56602446E-009  0.38188981E-009  0.22523893E-001
 -0.11750095E-016  0.95409453      -0.71971330E-010 -0.42457447E-009 -0.39174800E-009  0.11105377E-001
  0.29213059       0.95409453      -0.91679601E-010 -0.45432296E-009 -0.77165730E-009  0.37353755E-009
  0.58426117       0.95409453      -0.15167389E-010 -0.46339757E-009 -0.43770048E-009  0.22680463E-001
