 -0.11750095E-016  0.23852363       0.21087872E-009  0.75430023E-010  0.13820594E-010  0.33332534     
  0.29213059       0.23852363       0.53063976E-009  0.28570842E-009 -0.98207919E-010  0.33332534     
  0.58426117       0.23852363       0.91787435E-010 -0.32125221E-009  0.95581371E-010  0.33332534     
 -0.11750095E-016  0.47704726       0.45145955E-009  0.98916329E-010 -0.32502026E-010  0.33331735     
  0.29213059       0.47704726       0.72948127E-009  0.25941563E-009 -0.18852919E-009  0.33331735     
  0.58426117       0.47704726       0.50184614E-009 -0.11439598E-009 -0.15317000E-010  0.33331735     
 -0.11750095E-016  0.71557090       0.45764316E-009 -0.19792885E-009  0.42790157E-010  0.33331735     
  0.29213059       0.71557090       0.70480220E-009  0.27434567E-009 -0.23567070E-009  0.33331735     
  0.58426117       0.71557090       0.43425568E-009  0.15184123E-009 -0.10782420E-010  0.33331735     
 -0.11750095E-016  0.95409453       0.30801461E-010 -0.31850907E-009  0.25359523E-010  0.32409005     
  0.29213059       0.95409453       0.41416472E-009  0.24590536E-009 -0.18890968E-009  0.32409005     
  0.58426117       0.95409453       0.74209345E-010  0.13623226E-009 -0.14533293E-011  0.32409005     
