 -0.11750095E-016  0.23852363       0.62222164E-010 -0.77468720E-009 -0.53423161E-009  0.72165165E-009
  0.29213059       0.23852363      -0.20196867E-009 -0.45967107E-009 -0.68918922E-009  0.61515474E-009
  0.58426117       0.23852363      -0.35925128E-010 -0.87300012E-009 -0.47192594E-009  0.49006863E-009
 -0.11750095E-016  0.47704726       0.26698837E-010 -0.80871691E-009  0.10215850E-008  0.89310716E-009
  0.29213059       0.47704726      -0.13260972E-009 -0.41514241E-009  0.82954029E-009  0.69836379E-009
  0.58426117       0.47704726       0.86471433E-010 -0.79112425E-009  0.98420538E-009  0.71585581E-009
 -0.11750095E-016  0.71557090       0.34626511E-011 -0.99957280E-009  0.11472650E-008  0.58198996E-009
  0.29213059       0.71557090      -0.26303912E-009 -0.64317346E-009  0.97987666E-009  0.51331787E-009
  0.58426117       0.71557090       0.27413815E-010 -0.97704118E-009  0.10810857E-008  0.66797942E-009
 -0.11750095E-016  0.95409453      -0.72341752E-010 -0.88455902E-009 -0.84510168E-009  0.41357712E-009
  0.29213059       0.95409453      -0.16524292E-009 -0.46950448E-009 -0.11062471E-008  0.46513222E-009
  0.58426117       0.95409453       0.75328787E-011 -0.70561947E-009 -0.98274393E-009  0.51243685E-009
