 -0.11750095E-016  0.23852363       0.75017761E-009  0.38086600E-009  0.41128714E-010  0.11267560E-004
  0.29213059       0.23852363       0.14923727E-008  0.38788178E-010  0.73312380E-010  0.11267914E-004
  0.58426117       0.23852363       0.97414122E-009  0.11489651E-009 -0.52594570E-010  0.11268178E-004
 -0.11750095E-016  0.47704726       0.11639347E-008  0.12854548E-009 -0.80575320E-010  0.22564833E-004
  0.29213059       0.47704726       0.17682711E-008 -0.90905703E-010  0.20006836E-010  0.22564803E-004
  0.58426117       0.47704726       0.10159850E-008  0.18556870E-009 -0.64933093E-012  0.22564915E-004
 -0.11750095E-016  0.71557090       0.10924940E-008  0.15038852E-009 -0.25683334E-009  0.22565387E-004
  0.29213059       0.71557090       0.16779435E-008 -0.48542608E-010 -0.22473103E-009  0.22565385E-004
  0.58426117       0.71557090       0.94925224E-009  0.18208788E-009 -0.60500568E-010  0.22565425E-004
 -0.11750095E-016  0.95409453       0.78344398E-009  0.19913590E-009 -0.80536904E-010  0.33188090E-002
  0.29213059       0.95409453       0.11862278E-008  0.17882069E-009  0.31790845E-010  0.33188088E-002
  0.58426117       0.95409453       0.54504391E-009  0.47588539E-009 -0.10940149E-009  0.33188085E-002
