  0.23852363       0.83240340E-009  0.39805529E-010  0.11306192E-010   1.0000000     
  0.47704726       0.16802605E-008  0.24395856E-009 -0.23623887E-009   1.0000000     
  0.71557090       0.15943882E-008  0.22817727E-009 -0.20335724E-009   1.0000000     
  0.95409453       0.47690773E-009  0.60075027E-010 -0.15293786E-009   1.0000000     
