  0.23852363       0.83595033E-009 -0.97623943E-010 -0.82208788E-010   1.0000000     
  0.47704726       0.16326917E-008  0.24326606E-009 -0.33860284E-009   1.0000000     
  0.71557090       0.13996033E-008  0.30809714E-009 -0.14067591E-009   1.0000000     
  0.95409453       0.52783607E-009  0.16562299E-009 -0.46236774E-010   1.0000000     
