  0.23852363       0.17567164E-009  0.21073584E-008  0.16953468E-008 -0.18268750E-008
  0.47704726       0.19439450E-010  0.20149836E-008 -0.28353307E-008 -0.23073268E-008
  0.71557090       0.23216265E-009  0.26197874E-008 -0.32082273E-008 -0.17632872E-008
  0.95409453       0.22359537E-009  0.21046142E-008  0.29848189E-008 -0.13828255E-008
