 -0.25299251       0.23852363      -0.82008802E-009 -0.75961987E-010 -0.49760943E-010  0.31831158E-007
   0.0000000       0.23852363      -0.11726307E-008 -0.26946156E-009  0.34019521E-010 -0.33867202E-004
  0.25299251       0.23852363      -0.12239728E-008 -0.18912715E-009 -0.46105101E-010  0.31717861E-007
 -0.25299251       0.47704726      -0.11692519E-008 -0.35944394E-010 -0.28073922E-010  0.34657810E-007
   0.0000000       0.47704726      -0.11406627E-008 -0.45510329E-010  0.66844931E-010 -0.67763912E-004
  0.25299251       0.47704726      -0.16382763E-008 -0.14175375E-009  0.22446807E-010  0.34703328E-007
 -0.25299251       0.71557090      -0.14575454E-008 -0.75336889E-010  0.14174687E-009  0.34098348E-007
   0.0000000       0.71557090      -0.98798147E-009 -0.53443578E-010  0.21466166E-009 -0.67764101E-004
  0.25299251       0.71557090      -0.12741629E-008 -0.15515333E-009  0.18565640E-009  0.33805880E-007
 -0.25299251       0.95409453      -0.86127042E-009 -0.34211937E-009  0.83681202E-010  0.32294273E-007
   0.0000000       0.95409453      -0.91615201E-009 -0.25722505E-009  0.82269327E-010 -0.99225917E-002
  0.25299251       0.95409453      -0.73729328E-009 -0.25449757E-009 -0.78029806E-011 -0.33866880E-004
